monomer_id	var_0_normalized_monomer_count	var_of_interest_normalized_monomer_count
G6381-MONOMER[c]	2.659638625150881e-05	1.8022132271602208e-05
G6382-MONOMER[c]	1.6906702504501013e-05	1.1886221281799216e-05
G6383-MONOMER[c]	4.398055700741859e-05	3.070575905229878e-05
G6384-MONOMER[i]	1.3093782046650193e-05	4.762729899943786e-06
G6385-MONOMER[c]	2.3928763584561006e-06	3.1989620450756956e-07
G6386-MONOMER[p]	2.5365788604333763e-06	3.4232201601332416e-07
G6387-MONOMER[m]	2.395202294551867e-06	3.032682000267319e-07
G6394-MONOMER[p]	9.525996601650092e-06	6.990802561285262e-06
G6396-MONOMER[o]	0.00043844813249007796	0.0002300376683936179
G6398-MONOMER[c]	4.045508793716607e-06	6.803699747024927e-07
G6401-MONOMER[c]	2.7321180527619344e-06	1.8480040213157339e-06
G6402-MONOMER[c]	1.3509697492774669e-05	6.929108513841879e-06
G6403-MONOMER[i]	0.00010147678404064364	5.537348571155441e-05
G6408-MONOMER[i]	1.3176623494714062e-05	7.2699302980246445e-06
G6412-MONOMER[i]	9.559948902825408e-06	4.248166230467288e-06
G6413-MONOMER[c]	0.00026922746270380553	0.00014740696935353225
G6414-MONOMER[m]	0.0012325387754367632	0.0007188601724281615
G6415-MONOMER[p]	9.216898317489192e-06	3.9594402419009435e-06
G6416-MONOMER[c]	3.192494183969862e-05	1.571007230142651e-05
G6417-MONOMER[i]	6.3417278277349265e-06	1.923494420307412e-06
G6420-MONOMER[c]	2.9033205583490042e-05	1.4813143803528344e-05
G6421-MONOMER[i]	6.706164274388711e-06	4.149405331597436e-06
G6422-MONOMER[p]	0.0002615978041335045	0.00013691350501041866
G6423-MONOMER[c]	0.00011791201113171231	6.00578195355756e-05
G6424-MONOMER[c]	1.723201564529568e-05	6.428271671926129e-06
G6425-MONOMER[c]	5.4283534119274195e-05	3.568904024740952e-05
G6426-MONOMER[c]	2.670853874674451e-06	1.2271293278917015e-07
G6427-MONOMER[c]	2.6775116998985647e-06	1.4473394393093684e-07
G6428-MONOMER[c]	6.248773482956136e-06	4.7462799294555065e-06
G6433-MONOMER[m]	3.285725880624435e-06	2.062273378216731e-06
G6434-MONOMER[i]	6.079773755667983e-06	3.6790240321231486e-06
G6435-MONOMER[c]	6.873778687295806e-05	3.22623997840097e-05
G6436-MONOMER[c]	1.1853629321698936e-05	7.90657929388555e-06
G6437-MONOMER[p]	6.8625047547822095e-06	3.40362007218311e-06
G6438-MONOMER[c]	0.00020815810043758895	0.00012799418264934577
G6439-MONOMER[i]	2.0471156609892797e-05	8.761634019127273e-06
G6441-MONOMER[m]	3.64743529786531e-05	1.6887178546468344e-05
G6442-MONOMER[c]	1.744215139724139e-05	9.51510658708435e-06
G6443-MONOMER[i]	1.1030134485785004e-05	6.948743605188834e-06
G6444-MONOMER[c]	9.097096123335678e-06	5.7897565633559555e-06
G6445-MONOMER[i]	1.2054703971534198e-05	7.777002884214733e-06
G6446-MONOMER[i]	6.060131865611244e-06	4.061083475125764e-06
G6447-MONOMER[i]	8.680483090789929e-05	4.0263293709706306e-05
G6448-MONOMER[i]	2.075076593956421e-06	1.3534341126598348e-06
G6449-MONOMER[c]	4.9382529446736286e-06	3.1828017859835936e-06
G6450-MONOMER[i]	0.0002718778032209675	0.00014325408189602864
G6451-MONOMER[i]	8.923326487699924e-05	4.761331087319267e-05
G6452-MONOMER[m]	2.066897921091912e-05	1.0877041573062385e-05
G6453-MONOMER[c]	2.2953236965460592e-05	1.529757875631926e-05
G6454-MONOMER[i]	7.2877355497539404e-06	4.683071940916316e-06
G6458-MONOMER[i]	2.29379521081752e-05	1.2377790600305544e-05
G6459-MONOMER[c]	1.707688646831548e-05	8.794474182191785e-06
G6460-MONOMER[c]	4.1651016951253265e-05	9.786502830861009e-06
G6463-MONOMER[c]	1.2804292785338728e-05	3.6628157721984013e-06
G6465-MONOMER[p]	4.1370397377658115e-05	2.1324175449719912e-05
G6467-MONOMER[c]	6.407930997693373e-06	3.8347461277233145e-06
G6468-MONOMER[c]	5.393419885437016e-05	2.6078356521756416e-05
G6469-MONOMER[c]	1.1193582320051028e-05	4.7824702545099785e-06
G6470-MONOMER[m]	9.542002644840536e-06	4.487309694638517e-06
G6471-MONOMER[c]	8.578487537459366e-07	5.057957465990066e-07
G6472-MONOMER[c]	0.00026462264479837176	0.00014408828583223286
G6473-MONOMER[c]	9.99023179591436e-06	2.469771568437338e-06
G6474-MONOMER[p]	0.00021108177999839712	0.00011195468527964881
G6475-MONOMER[c]	0.00014368647595883752	8.05416710319452e-05
G6480-MONOMER[l]	3.610157368906784e-06	2.777300956556312e-06
G6486-MONOMER[c]	1.1768555706198202e-05	5.655343992513208e-06
G6487-MONOMER[p]	9.45066408365006e-05	6.322542479127478e-05
G6488-MONOMER[c]	3.606501512062556e-05	1.8452169333007935e-05
G6490-MONOMER[i]	3.395825069914731e-06	1.6509364067624996e-06
G6491-MONOMER[p]	9.617438024447122e-06	5.034721972939629e-06
G6492-MONOMER[p]	3.0656107392970384e-05	1.3187371231718144e-05
G6493-MONOMER[c]	2.4127193293866354e-05	1.4858114331062608e-05
G6494-MONOMER[c]	2.4378507618897125e-05	1.8125911916168636e-05
G6495-MONOMER[i]	8.162441603046493e-06	5.085692383888546e-06
G6496-MONOMER[i]	1.9351301058242912e-05	1.2003309308542063e-05
G6498-MONOMER[p]	3.970072448664483e-06	2.237926857238285e-06
G6499-MONOMER[c]	0.00016790733951749215	7.25818353941641e-05
G6500-MONOMER[c]	2.9697200674297167e-05	1.3828555552148554e-05
G6501-MONOMER[c]	6.1224011476165e-05	4.430840940854946e-05
G6502-MONOMER[c]	2.47825884252345e-05	1.2939958925248927e-05
G6505-MONOMER[i]	2.0620528942388605e-06	8.363448269711833e-07
G6506-MONOMER[c]	2.0875096264467894e-06	7.466383321610281e-07
G6507-MONOMER[i]	2.297555473427524e-06	8.626691976226096e-07
G6508-MONOMER[i]	9.506230004706453e-06	2.5950108304117243e-06
G6509-MONOMER[c]	5.3433637079822295e-05	3.1519275279259146e-05
G6510-MONOMER[c]	4.0150898683564315e-06	2.251221593536639e-06
G6511-MONOMER[c]	3.072131968315837e-05	1.5084762264573893e-05
G6513-MONOMER[i]	9.502984693185684e-07	6.183192085444749e-07
G6527-MONOMER[p]	0.0004276512476263814	0.0002920379913202289
G6528-MONOMER[i]	6.547556826548194e-06	3.673318492311194e-06
G6529-MONOMER[i]	6.634778501017597e-06	3.9004277518804665e-06
G6530-MONOMER[p]	6.094681601691385e-06	3.494934721200587e-06
G6531-MONOMER[m]	7.088357499347857e-06	3.261921743802643e-06
G6534-MONOMER[c]	9.817575920638788e-06	5.2611593828715325e-06
G6536-MONOMER[i]	5.036624788831033e-07	1.5113147940578447e-07
G6539-MONOMER[c]	0.00015887468465173305	8.412697896543709e-05
G6540-MONOMER[c]	0.0001171580875420017	7.189253505522591e-05
G6541-MONOMER[c]	0.0002254938033995431	0.00013015233141611246
G6543-MONOMER[o]	2.5078621441990057e-05	1.9310885452503426e-05
G6544-MONOMER[o]	2.7529589732007555e-05	2.069081423616248e-05
G6545-MONOMER[o]	2.747955887216714e-05	1.794275305982627e-05
G6549-MONOMER[e]	0.00013387649697706652	7.172559683010278e-05
G6550-MONOMER[c]	6.166853129754058e-05	3.1672634843587155e-05
G6551-MONOMER[i]	1.2163955344788562e-05	7.487687565147115e-06
G6552-MONOMER[m]	7.863084993188205e-06	4.888234912877518e-06
G6555-MONOMER[i]	4.7393266449502244e-05	3.099032006888013e-05
G6557-MONOMER[c]	2.0930740893786435e-06	8.010355771053363e-07
G6560-MONOMER[c]	9.9311243791878e-06	5.291455084871496e-06
G6561-MONOMER[i]	1.072101106753997e-05	6.5618070673828165e-06
G6562-MONOMER[c]	0.0006111147846231578	0.0003706059420930098
G6563-MONOMER[c]	0.00014416694050288926	8.197236360849453e-05
G6564-MONOMER[m]	8.144582351778206e-06	3.956205738791605e-06
G6565-MONOMER[o]	0.00010012270100144773	4.836723891750389e-05
G6567-MONOMER[c]	3.365173746117146e-05	1.047725213229318e-05
G6568-MONOMER[c]	0.00011535897907473435	4.8239479898742114e-05
G6569-MONOMER[c]	5.9941319999189894e-05	3.51297107214152e-05
G6570-MONOMER[o]	9.789899493956916e-05	5.685756449808258e-05
G6571-MONOMER[e]	1.6825297606897418e-05	8.751547797356617e-06
G6572-MONOMER[i]	2.516242862829207e-06	1.9817356446019466e-06
G6576-MONOMER[c]	9.885159570657151e-06	6.040882248104039e-06
G6578-MONOMER[i]	5.208322660903396e-06	2.9176828719858983e-06
G6579-MONOMER[i]	4.928258954525284e-06	2.990859476372933e-06
G6580-MONOMER[c]	2.030704753911019e-05	1.1344142884120143e-05
G6581-MONOMER[c]	2.5900276599446092e-05	1.3782407009766715e-05
G6582-MONOMER[c]	4.2828104472091496e-06	9.184016989406479e-07
G6583-MONOMER[m]	4.090205261076285e-06	1.1055286375585056e-06
G6585-MONOMER[c]	5.189868872978673e-06	3.7424659344798336e-06
G6586-MONOMER[i]	5.4381757089817885e-06	3.824072522493575e-06
G6587-MONOMER[c]	0.00015918305596687452	8.783435466476544e-05
G6588-MONOMER[c]	2.1764803006945538e-05	1.0857269379638888e-05
G6589-MONOMER[c]	4.942271712646956e-05	3.0705202215387066e-05
G6590-MONOMER[c]	7.408262787771108e-06	3.5449272452199285e-06
G6591-MONOMER[c]	7.010350635477404e-06	3.078321700851902e-06
G6592-MONOMER[c]	7.184256485517444e-06	3.505235363494098e-06
G6593-MONOMER[c]	6.810383850646977e-06	3.4701366372076335e-06
G6594-MONOMER[m]	6.457515219486664e-06	3.1513352140089348e-06
G6595-MONOMER[c]	6.523478639685559e-06	3.4407044641438436e-06
G6597-MONOMER[p]	5.8338402275922855e-06	2.923401409233675e-06
G6598-MONOMER[c]	5.722789781945818e-06	3.1372341254838327e-06
G6600-MONOMER[c]	1.3017653506022894e-06	7.949570737853346e-07
G6601-MONOMER[c]	8.501691997832807e-06	1.9471781668814927e-06
G6602-MONOMER[c]	4.4898492052764964e-05	2.7283989822562147e-05
G6603-MONOMER[i]	3.667820888781754e-05	2.41341730330771e-05
G6604-MONOMER[c]	1.182984308556697e-05	4.598966374286125e-06
G6607-MONOMER[c]	7.108825919955046e-07	1.0679836459396451e-07
G6611-MONOMER[c]	4.0406665744541044e-05	1.8118543639494822e-05
G6612-MONOMER[m]	2.6965826470473266e-05	1.2422682508506279e-05
G6614-MONOMER[c]	4.6303243012032176e-05	3.119871105095094e-05
G6615-MONOMER[p]	8.814309448151234e-05	6.21068872507297e-05
G6616-MONOMER[c]	0.00035948641220307284	0.00021356121144128004
G6617-MONOMER[c]	1.6631806902646537e-05	8.937477228975897e-06
G6618-MONOMER[c]	6.159035913409984e-05	3.5495097976660644e-05
G6619-MONOMER[m]	5.2370747400391834e-08	1e-10
G6621-MONOMER[c]	4.332345464333794e-05	2.671143573727381e-05
G6622-MONOMER[i]	0.00013187132364212624	7.510095889250111e-05
G6623-MONOMER[c]	0.0006731393858517726	0.0003932549961383312
G6624-MONOMER[m]	1.1924727977302395e-05	6.900534025728603e-06
G6625-MONOMER[c]	3.6984753077403806e-06	1.3540695777682715e-06
G6627-MONOMER[c]	1.4827279947812675e-05	9.193422832389775e-06
G6628-MONOMER[c]	3.7367865649310268e-06	1.1315996019555248e-06
G6629-MONOMER[e]	1.962047247069081e-07	6.094611142746477e-08
G6630-MONOMER[i]	2.8943777829841712e-06	2.2726838112894914e-06
G6633-MONOMER[c]	7.630780046645701e-05	3.89364509598741e-05
G6634-MONOMER[c]	7.66268511522479e-06	4.486837318186898e-06
G6635-MONOMER[c]	5.7525225303480295e-05	3.271438052553087e-05
G6636-MONOMER[i]	1.2725248606834009e-06	6.960467307071846e-07
G6637-MONOMER[i]	3.4158244564048226e-05	1.9083988663555727e-05
G6638-MONOMER[c]	0.00012354311546168106	5.084751392074254e-05
G6639-MONOMER[i]	5.887006160566134e-06	3.01769910700873e-06
G6640-MONOMER[c]	4.62753733085342e-06	3.5435075198088202e-06
G6641-MONOMER[c]	6.059535396151957e-06	2.9555573742390605e-06
G6642-MONOMER[c]	6.227381051427231e-05	3.5352463355432504e-05
G6644-MONOMER[c]	2.901857518357296e-05	1.4201470924509314e-05
G6645-MONOMER[c]	3.175296750397253e-05	1.7537565417424535e-05
G6646-MONOMER[c]	2.3658340058151617e-05	1.1957876800217562e-05
G6658-MONOMER[c]	9.346446053462788e-06	6.181244671096714e-06
G6660-MONOMER[c]	0.006739099901863634	0.004092993940830835
G6661-MONOMER[c]	1.427441553022033e-05	9.014009193183582e-06
G6662-MONOMER[c]	2.274345891777789e-05	1.0320112261183188e-05
G6663-MONOMER[c]	1.9671070972282927e-06	6.858805878580511e-07
G6664-MONOMER[c]	1.1212963195693328e-05	6.001933044321258e-06
G6665-MONOMER[p]	1.5576279059835554e-05	8.006676098143194e-06
G6668-MONOMER[m]	0.0005897814993666339	0.0003668442462896338
G6669-MONOMER[c]	3.849864230176735e-06	8.630804955608715e-07
G6670-MONOMER[c]	3.900574685293136e-06	8.4194445740893e-07
G6672-MONOMER[c]	1.4291605809937094e-05	6.642408475567211e-06
G6673-MONOMER[c]	3.372260699456338e-05	1.955249150761717e-05
G6674-MONOMER[i]	1.395948983591029e-05	9.132988667056907e-06
G6675-MONOMER[c]	0.00011946389549389725	8.362850983261053e-05
G6677-MONOMER[c]	2.508583511168884e-06	1.8186537192317044e-06
G6680-MONOMER[c]	5.0058464561725325e-05	2.9954962829638458e-05
G6681-MONOMER[c]	2.7404637769347442e-06	2.0585385584573967e-06
G6682-MONOMER[c]	2.4816834589112734e-06	1.966233024502703e-06
G6683-MONOMER[c]	2.4961514460358267e-06	1.8073855836686357e-06
G6691-MONOMER[c]	6.1571474153543745e-06	1.7619056429947548e-06
G6693-MONOMER[c]	9.103663078149282e-06	4.351977711031927e-06
G6695-MONOMER[e]	3.031252315733405e-06	8.565003775627468e-07
G6696-MONOMER[c]	2.6874592874843422e-06	8.436403305844039e-07
G6697-MONOMER[c]	4.90632882854309e-06	2.904259482802013e-06
G6698-MONOMER[c]	1.0371608141153798e-05	6.380168650854168e-06
G6699-MONOMER[c]	7.192158390150681e-05	3.865306600252087e-05
G6700-MONOMER[m]	1.138803779327098e-06	1.9399938550067004e-07
G6701-MONOMER[i]	3.581850445111907e-05	1.5481482886660924e-05
G6702-MONOMER[m]	6.687549626585052e-05	4.540953078536619e-05
G6703-MONOMER[i]	5.2910452043124585e-06	3.1575579637065434e-06
G6704-MONOMER[c]	1.258595148235345e-05	8.03358915028183e-06
G6705-MONOMER[c]	1.0641371405852096e-05	6.033878488606353e-06
G6706-MONOMER[c]	8.250312915303607e-06	6.4619045413393224e-06
G6709-MONOMER[c]	5.105897324074226e-06	1.8524477291158903e-06
G6710-MONOMER[c]	5.380644050403206e-06	2.008285481881221e-06
G6711-MONOMER[c]	5.133853038453783e-06	1.8538440628593398e-06
G6712-MONOMER[c]	4.852391451054792e-06	1.7007736371556043e-06
G6713-MONOMER[c]	4.825744680088451e-06	1.7966125654953252e-06
G6714-MONOMER[c]	4.458123846107862e-06	2.010772762519522e-06
G6715-MONOMER[c]	4.210494684048525e-06	1.8255704127780326e-06
G6716-MONOMER[c]	4.176737660961269e-06	1.7100678021634602e-06
G6717-MONOMER[c]	4.744707137379697e-06	1.7236809207448689e-06
G6718-MONOMER[c]	1.3813050538628229e-05	3.9402190471216874e-06
G6719-MONOMER[c]	3.606809605253684e-06	1.4618335485458743e-06
G6720-MONOMER[c]	1.805045161541476e-05	9.168050359514467e-06
G6721-MONOMER[c]	1.694136438138187e-05	8.599955575518363e-06
G6725-MONOMER[c]	1.6744937738132446e-05	8.772817686510692e-06
G6727-MONOMER[i]	1.210763787277639e-06	5.250929643696313e-07
G6728-MONOMER[i]	1.1601606380871752e-06	4.93062402890822e-07
G6729-MONOMER[c]	1.1827665038720563e-06	5.290805407974911e-07
G6730-MONOMER[i]	1.1306862010231836e-06	3.7079514242538425e-07
G6731-MONOMER[c]	0.0001353328516503384	9.826992606711766e-05
G6732-MONOMER[c]	2.1713739693911554e-05	1.2702196202758618e-05
G6736-MONOMER[c]	5.9362116242902414e-05	3.330007145886461e-05
G6737-MONOMER[c]	0.00010549350144665724	5.912586767707691e-05
G6738-MONOMER[c]	4.626946663626229e-06	3.5923571157673005e-06
G6741-MONOMER[c]	1.5063555908142186e-05	8.263619733654445e-06
G6742-MONOMER[i]	7.363544280130206e-05	3.5278736387119824e-05
G6743-MONOMER[c]	3.5065990329886457e-06	2.2412042458817404e-06
G6746-MONOMER[c]	2.264922558325061e-05	1.412238280554757e-05
G6747-MONOMER[c]	3.934658461032984e-06	1.893170777823161e-06
G6749-MONOMER[c]	1.8912536123894744e-05	1.2556626602699974e-05
G6750-MONOMER[c]	1.2292862141543154e-05	6.0862952631339e-06
G6755-MONOMER[c]	6.487592891393447e-06	4.804157937175223e-06
G6756-MONOMER[m]	2.738649915617704e-05	1.2637179932380017e-05
G6757-MONOMER[c]	0.0004343691078864121	0.00024463966305646786
G6758-MONOMER[i]	4.746176655013131e-05	2.9925744445238014e-05
G6759-MONOMER[c]	5.286737774965895e-05	3.61853365554887e-05
G6760-MONOMER[c]	1.6769311741331447e-05	9.844970820955154e-06
G6761-MONOMER[c]	8.324126134199651e-06	4.889290772985654e-06
G6762-MONOMER[o]	1.2671880647013286e-05	9.4009457309896e-06
G6763-MONOMER[p]	0.0029297500497020264	0.0018731486969637346
G6765-MONOMER[c]	4.562461361575394e-06	2.7883085381329997e-06
G6769-MONOMER[c]	2.9927080783726132e-06	2.1822931192779365e-06
G6770-MONOMER[c]	7.623484472398651e-06	1.9542449550797282e-06
G6774-MONOMER[c]	4.064933174226727e-05	2.1978681146903477e-05
G6776-MONOMER[c]	2.20297026801135e-05	1.1562756535305907e-05
G6782-MONOMER[c]	2.9000659835338395e-06	1.4778319356207578e-06
G6783-MONOMER[i]	1.645202530709194e-05	1.1613852997937736e-05
G6784-MONOMER[i]	1.8957037313166362e-05	1.2194527784490252e-05
G6785-MONOMER[o]	1.647402696972083e-05	1.1293487605237598e-05
G6788-MONOMER[p]	4.3065444785464565e-06	2.891029073804152e-06
G6792-MONOMER[l]	1.1460542066842032e-06	8.741725458890279e-07
G6793-MONOMER[l]	8.036300582367694e-07	1.0479320591096466e-07
G6794-MONOMER[l]	8.134500370548915e-07	7.625250426900188e-08
G6795-MONOMER[m]	1.0196531569112108e-06	8.47909984725366e-08
G6798-MONOMER[c]	7.334796624560555e-06	2.32115914485407e-06
G6799-MONOMER[c]	9.218023583454988e-06	3.161682639637763e-06
G6804-MONOMER[c]	4.961368272627677e-06	3.020750379438456e-06
G6805-MONOMER[c]	4.002833745635851e-06	2.369402514502437e-06
G6806-MONOMER[c]	1.7779771894370443e-05	8.99646177708254e-06
G6807-MONOMER[i]	1.0856492552231336e-05	6.85780906683956e-06
G6808-MONOMER[i]	9.947145670958685e-08	3.87054816462422e-08
G6809-MONOMER[c]	1.4190400478913478e-05	7.2257056935037435e-06
G6810-MONOMER[i]	1.740819136103113e-05	9.821665883876148e-06
G6811-MONOMER[c]	1.1620859668385813e-05	8.429472884459301e-06
G6812-MONOMER[c]	8.804355771013722e-06	5.344168801917088e-06
G6814-MONOMER[c]	4.85474503768205e-05	2.7493400926081226e-05
G6815-MONOMER[c]	1.889292516824246e-05	1.1396160706558003e-05
G6818-MONOMER[c]	2.5710029241810804e-06	1.4960057186251617e-06
G6819-MONOMER[c]	1.950399213367248e-06	1.2794849439469124e-06
G6822-MONOMER[c]	4.205010441236804e-07	1.4294775401560176e-07
G6823-MONOMER[c]	0.0019400681906770576	0.0012161493119149285
G6825-MONOMER[c]	6.403543019245846e-07	3.241059984902311e-07
G6830-MONOMER[c]	1.506046623791277e-06	1.0385546408462851e-06
G6831-MONOMER[c]	1.6250986405705318e-06	1.185686911520516e-06
G6832-MONOMER[m]	2.6024607899354183e-05	1.010376237390916e-05
G6833-MONOMER[c]	0.0006160442011861586	0.00035171344263041005
G6834-MONOMER[c]	9.193317994640387e-06	1.6403394735381924e-06
G6835-MONOMER[c]	8.815696404745595e-06	1.6328295491162076e-06
G6838-MONOMER[c]	4.203208489515134e-06	1.4532196823663993e-06
G6839-MONOMER[c]	4.6706677059911404e-06	1.5625697168567936e-06
G6840-MONOMER[i]	9.300400038535874e-06	6.7498241771071e-06
G6841-MONOMER[o]	0.00035446044018917224	0.00018849313202278016
G6844-MONOMER[e]	3.5366116458904525e-05	1.8417502043823438e-05
G6851-MONOMER[c]	9.442382741714463e-06	4.062175722907835e-06
G6853-MONOMER[c]	6.9129967305292655e-06	1.8999789616503884e-06
G6856-MONOMER[c]	1.577684134676795e-05	9.547705688599394e-06
G6859-MONOMER[m]	4.216342395318791e-06	2.5707630923321284e-06
G6860-MONOMER[c]	0.000204455403828121	0.00010163936428939227
G6862-MONOMER[c]	9.816325947786091e-06	7.1239208122448436e-06
G6863-MONOMER[i]	2.45059101826798e-05	1.5728107684612152e-05
G6865-MONOMER[i]	0.00017094464985780943	0.00012014372955451189
G6867-MONOMER[c]	2.243627280652003e-05	1.2614849634301179e-05
G6868-MONOMER[c]	5.8829760855607686e-05	2.2755819269313118e-05
G6869-MONOMER[c]	1.640662119874134e-05	9.577904578858407e-06
G6870-MONOMER[i]	1.2678327727903002e-05	9.094966669924911e-06
G6873-MONOMER[c]	1.7181704446835883e-05	1.3456944898191442e-05
G6880-MONOMER[i]	2.022255107651089e-05	9.302052281718925e-06
G6881-MONOMER[o]	0.001307895987410812	0.0006733803343957118
G6882-MONOMER[c]	0.00016385821753420692	8.04810341340608e-05
G6883-MONOMER[m]	1.1324928161059419e-05	5.955152285046298e-06
G6884-MONOMER[m]	7.2631314665449534e-06	3.6416517952776285e-06
G6885-MONOMER[i]	2.159890160488254e-06	1.1879415780849044e-06
G6886-MONOMER[p]	2.5202096210087545e-05	1.2062702555385713e-05
G6887-MONOMER[c]	7.993398280232678e-05	4.926100050124627e-05
G6888-MONOMER[c]	3.0182693163121726e-05	1.6433580544815224e-05
G6889-MONOMER[c]	8.963632190405762e-06	5.067026081837911e-06
G6890-MONOMER[c]	2.982708676547577e-05	2.05842360772644e-05
G6892-MONOMER[p]	3.765637274642702e-05	2.1620630981347697e-05
G6894-MONOMER[m]	1.4845249407078832e-05	6.6343767950161285e-06
G6895-MONOMER[c]	0.00114428096225714	0.0007019385722832999
G6896-MONOMER[c]	1.4122081151748127e-05	1.051499928197621e-05
G6903-MONOMER[c]	0.00010232049211537186	5.800557902797093e-05
G6904-MONOMER[e]	4.675108159545924e-05	2.9805779284829985e-05
G6905-MONOMER[c]	0.00014384807251974032	9.984150999024849e-05
G6906-MONOMER[c]	9.868740642331584e-05	6.93016300010831e-05
G6907-MONOMER[c]	0.00010556265795466343	7.176210032588597e-05
G6908-MONOMER[c]	0.00021802677097567844	0.000145352584640699
G6909-MONOMER[c]	0.00013017624237127748	8.310650513398508e-05
G6911-MONOMER[c]	0.00016551044975118883	9.818722463526559e-05
G6912-MONOMER[c]	0.00018313152386555654	0.00011926904686850063
G6913-MONOMER[c]	0.00021942954804808734	0.00013902886316494856
G6914-MONOMER[i]	2.278326859614949e-05	1.4669155070209526e-05
G6915-MONOMER[c]	1.5971960756005793e-07	1.0142160186872002e-07
G6924-MONOMER[c]	2.0809264354958314e-05	1.2860291868588201e-05
G6925-MONOMER[i]	2.432149507198021e-06	1.3577361727118216e-06
G6928-MONOMER[o]	9.056473431403709e-05	4.9489499597270624e-05
G6929-MONOMER[c]	7.816373876692653e-05	3.515037244150561e-05
G6930-MONOMER[c]	2.8839812523062622e-05	2.1556896685289596e-05
G6931-MONOMER[i]	2.6247099335352597e-05	1.567461490480867e-05
G6932-MONOMER[c]	0.0001554552883809119	9.929499177313545e-05
G6934-MONOMER[i]	0.00023364004912708155	0.00013340513969549095
G6938-MONOMER[c]	6.99654592146168e-05	4.3723988112550835e-05
G6939-MONOMER[p]	1.7593636990408577e-05	9.760257082402204e-06
G6945-MONOMER[i]	1.0505158111531216e-05	7.109215445881364e-06
G6946-MONOMER[c]	5.584195448486123e-06	2.491421566544159e-06
G6947-MONOMER[i]	1.0393397124733667e-05	6.558448459632757e-06
G6948-MONOMER[i]	9.929483850158982e-06	5.913830806203133e-06
G6949-MONOMER[p]	8.665965414210794e-06	5.787130884042531e-06
G6953-MONOMER[i]	8.322006107563502e-06	5.459045692069178e-06
G6954-MONOMER[c]	9.076747076520315e-05	5.27288974734647e-05
G6955-MONOMER[i]	7.971457907145369e-05	4.849564186114376e-05
G6956-MONOMER[i]	1.8764373158384752e-05	8.872881351023812e-06
G6957-MONOMER[c]	1.8277866584684895e-05	8.018679761915971e-06
G6964-MONOMER[c]	0.0001598957720086633	9.980482194002572e-05
G6966-MONOMER[c]	0.00015534020960515548	6.852065179397943e-05
G6967-MONOMER[c]	1.4249787278372753e-05	7.885423113710812e-06
G6968-MONOMER[o]	0.0005238343762707739	0.00023310921770954463
G6969-MONOMER[c]	2.124763388678494e-05	8.715545251798387e-06
G6970-MONOMER[c]	1.379525025600869e-05	5.0499705354831276e-06
G6971-MONOMER[i]	3.9206680159705445e-07	8.534532729244137e-09
G6972-MONOMER[i]	2.3122951082498475e-06	7.108235692440395e-07
G6973-MONOMER[c]	0.00013854854376856303	8.232919351324768e-05
G6975-MONOMER[i]	1.655042037336122e-05	7.241326569969407e-06
G6976-MONOMER[c]	1.0868535995902894e-05	4.619116079462479e-06
G6978-MONOMER[c]	3.949270586862329e-05	2.4048288427408548e-05
G6979-MONOMER[c]	5.7158869921981154e-05	2.786820774843155e-05
G6980-MONOMER[i]	3.7234939232286167e-05	2.2384892810556037e-05
G6981-MONOMER[m]	0.0002604102122537936	0.0001473372917183376
G6982-MONOMER[c]	3.7391888744600492e-06	3.629479925834049e-07
G6983-MONOMER[c]	3.4947073650027415e-06	3.2064667719528976e-07
G6984-MONOMER[i]	1.771900459402066e-06	8.235614517123628e-07
G6985-MONOMER[c]	1.5955127421301757e-05	7.883594040548635e-06
G6986-MONOMER[c]	1.2667176570027092e-05	3.2852201821637387e-06
G6988-MONOMER[c]	2.5869374288130517e-06	5.156578017713059e-07
G6989-MONOMER[c]	1.7108789295136991e-06	2.4246627244742033e-07
G6992-MONOMER[c]	2.3651342904828775e-06	1.3393544664729273e-06
G6993-MONOMER[c]	0.0005851268604567196	0.00032156580389692624
G6994-MONOMER[c]	9.96023339568922e-06	3.0576086571868247e-06
G6995-MONOMER[c]	4.874684969379324e-05	3.170852692237727e-05
G6996-MONOMER[m]	2.0189959885506895e-06	1.4526433452982181e-06
G6997-MONOMER[m]	1.7060477300950963e-05	1.0006858487256225e-05
G6998-MONOMER[i]	6.987888810916766e-06	4.438610192474216e-06
G7000-MONOMER[m]	3.76631978154949e-05	1.9052501952131457e-05
G7001-MONOMER[i]	4.28760839473187e-05	2.5277635364030294e-05
G7002-MONOMER[i]	0.00010336500414430073	5.7524587815276977e-05
G7003-MONOMER[c]	8.359122111231698e-05	4.7353788361716964e-05
G7005-MONOMER[c]	0.00030905590838077823	0.00019033959747526193
G7006-MONOMER[i]	4.199096047113443e-06	2.407076889981236e-06
G7007-MONOMER[i]	1.035220212951559e-05	6.478147236177629e-06
G7008-MONOMER[c]	1.3197056166872608e-05	8.582835053420841e-06
G7009-MONOMER[c]	0.00015823184050353515	9.512089485054478e-05
G7010-MONOMER[m]	2.9959519204922334e-05	2.1315891011070757e-05
G7011-MONOMER[c]	8.147170269645724e-06	4.198063897271174e-06
G7012-MONOMER[p]	0.00021514330805243328	0.00013071771344140603
G7013-MONOMER[i]	2.2861934761821902e-05	1.328518738054385e-05
G7014-MONOMER[p]	0.0003773001059126091	0.00020691790946527754
